<video_id>sz0O7_Ex2Po</video_id>	JJ	<video_id>sz0O7_Ex2Po</video_id>
decisions	NNS	decision
of	IN	of
this	DT	this
court	NN	court
which	WDT	which
bear	VVP	bear
on	IN	on
it	PP	it
as	IN	as
a	DT	a
state	NN	state
party	NN	party
to	TO	to
the	DT	the
genocide	NN	genocide
convention	NN	convention
directly	RB	directly
and	CC	and
require	VV	require
of	IN	of
it	PP	it
to	TO	to
respect	VV	respect
its	PP$	its
obligations	NNS	obligation
under	IN	under
the	DT	the
conven	JJ	conven
ition	NN	ition
and	CC	and
the	DT	the
moral	JJ	moral
and	CC	and
legal	JJ	legal
authority	NN	authority
of	IN	of
this	DT	this
court	NN	court
the	DT	the
decision	NN	decision
of	IN	of
this	DT	this
court	NN	court
on	IN	on
26th	JJ	26th
January	NP	January
2024	CD	@card@
noted	VVD	note
that	IN/that	that
the	DT	the
civilian	JJ	civilian
population	NN	population
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
is	VBZ	be
extremely	RB	extremely
vulnerable	JJ	vulnerable
and	CC	and
that	IN/that	that
the	DT	the
catastrophic	JJ	catastrophic
humanitarian	JJ	humanitarian
situation	NN	situation
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
is	VBZ	be
at	IN	at
serious	JJ	serious
risk	NN	risk
of	IN	of
deteriorating	VVG	deteriorate
further	JJR	further
before	IN	before
this	DT	this
court	NN	court
renders	VVZ	render
its	PP$	its
final	JJ	final
judgment	NN	judgment
bearing	VVG	bear
this	DT	this
in	IN	in
mind	NN	mind
the	DT	the
court	NN	court
recognized	VVD	recognize
that	IN/that	that
the	DT	the
military	JJ	military
operation	NN	operation
conducted	VVN	conduct
by	IN	by
by	IN	by
Israel	NP	Israel
after	IN	after
7	CD	@card@
October	NP	October
2023	CD	@card@
has	VHZ	have
resulted	VVN	result
inia	NN	inia
in	IN	in
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
deaths	NNS	death
and	CC	and
injuries	NNS	injury
and	CC	and
the	DT	the
destruction	NN	destruction
of	IN	of
homes	NNS	home
schools	NNS	school
medical	JJ	medical
facilities	NNS	facility
and	CC	and
other	JJ	other
vital	JJ	vital
infrastructure	NN	infrastructure
as	RB	as
well	RB	well
as	IN	as
displacement	NN	displacement
on	IN	on
a	DT	a
massive	JJ	massive
scale	NN	scale
in	IN	in
light	NN	light
of	IN	of
this	DT	this
situation	NN	situation
Israel	NP	Israel
was	VBD	be
ordered	VVN	order
to	TO	to
ensure	VV	ensure
with	IN	with
immediate	JJ	immediate
effect	NN	effect
that	IN/that	that
its	PP$	its
military	NN	military
does	VVZ	do
not	RB	not
commit	VV	commit
any	DT	any
acts	NNS	act
that	WDT	that
fall	VVP	fall
within	IN	within
article	NN	article
two	CD	two
of	IN	of
the	DT	the
genocide	NN	genocide
convention	NN	convention
one	CD	one
of	IN	of
the	DT	the
measures	NNS	measure
indicated	VVD	indicate
expressly	RB	expressly
required	VVN	require
of	IN	of
Israel	NP	Israel
to	TO	to
take	VV	take
all	DT	all
measures	NNS	measure
within	IN	within
its	PP$	its
power	NN	power
to	TO	to
prevent	VV	prevent
and	CC	and
punish	VV	punish
the	DT	the
direct	JJ	direct
and	CC	and
public	JJ	public
incitement	NN	incitement
to	TO	to
commit	VV	commit
genocide	NN	genocide
in	IN	in
relation	NN	relation
to	TO	to
members	NNS	member
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
group	NN	group
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
in	IN	in
the	DT	the
decision	NN	decision
of	IN	of
16	CD	@card@
February	NP	February
2024	CD	@card@
this	DT	this
court	NN	court
was	VBD	be
compelled	VVN	compel
to	TO	to
demand	VV	demand
that	IN/that	that
Israel	NP	Israel
immediately	RB	immediately
and	CC	and
effectively	RB	effectively
implements	VVZ	implement
the	DT	the
Court's	NP	Court's
order	NN	order
of	IN	of
26	CD	@card@
January	NP	January
2024	CD	@card@
this	DT	this
court	NN	court
cautioned	VVD	caution
that	IN/that	that
the	DT	the
most	RBS	most
recent	JJ	recent
developments	NNS	development
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
and	CC	and
in	IN	in
Rafa	NP	Rafa
in	IN	in
particular	JJ	particular
would	MD	would
exponentially	RB	exponentially
increased	VVN	increase
what	WP	what
is	VBZ	be
already	RB	already
a	DT	a
humanitarian	JJ	humanitarian
nightmare	NN	nightmare
with	IN	with
Untold	JJ	untold
Regional	JJ	regional
consequences	NNS	consequence
in	IN	in
the	DT	the
order	NN	order
of	IN	of
28th	JJ	28th
March	NP	March
20124	CD	@card@
this	DT	this
court	NN	court
observed	VVD	observe
with	IN	with
regret	NN	regret
the	DT	the
existence	NN	existence
of	IN	of
exceptionally	RB	exceptionally
grave	JJ	grave
circumstances	NNS	circumstance
since	IN	since
its	PP$	its
order	NN	order
of	IN	of
26	CD	@card@
January	NP	January
2024	CD	@card@
and	CC	and
its	PP$	its
decision	NN	decision
of	IN	of
16	CD	@card@
February	NP	February
2024	CD	@card@
that	IN/that	that
the	DT	the
catastrophic	JJ	catastrophic
living	NN	living
conditions	NNS	condition
of	IN	of
the	DT	the
Palestinians	NPS	Palestinians
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
had	VHD	have
deteriorated	VVN	deteriorate
further	RBR	further
in	IN	in
particular	JJ	particular
in	IN	in
view	NN	view
of	IN	of
the	DT	the
prolonged	JJ	prolonged
and	CC	and
widespread	JJ	widespread
deprivation	NN	deprivation
of	IN	of
food	NN	food
and	CC	and
other	JJ	other
basic	JJ	basic
necessities	NNS	necessity
to	TO	to
which	WDT	which
the	DT	the
Palestinians	NPS	Palestinians
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
have	VHP	have
been	VBN	be
subjected	VVN	subject
the	DT	the
court	NN	court
issued	VVD	issue
its	PP$	its
orders	NNS	order
clearly	RB	clearly
highlighting	VVG	highlight
the	DT	the
worsening	NN	worsening
in	IN	in
Gaza	NP	Gaza
Israel	NP	Israel
was	VBD	be
ordered	VVN	order
to	TO	to
ensure	VV	ensure
through	IN	through
any	DT	any
action	NN	action
does	VVZ	do
not	RB	not
commit	VV	commit
acts	NNS	act
which	WDT	which
violate	VVP	violate
the	DT	the
rights	NNS	right
of	IN	of
Palestinians	NPS	Palestinians
convention	NN	convention
so	RB	so
far	RB	far
Mr	NP	Mr
President	NP	President
what	WP	what
I	PP	I
have	VHP	have
said	VVN	say
is	VBZ	be
not	RB	not
inference	NN	inference
not	RB	not
imputation	NN	imputation
it	PP	it
is	VBZ	be
direct	JJ	direct
knowledge	NN	knowledge
which	WDT	which
Bears	NNS	bear
on	IN	on
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
its	PP$	its
political	JJ	political
leaders	NNS	leader
and	CC	and
the	DT	the
members	NNS	member
of	IN	of
its	PP$	its
army	NN	army
they	PP	they
know	VVP	know
about	IN	about
Rafa	NP	Rafa
and	CC	and
its	PP$	its
centrality	NN	centrality
to	TO	to
the	DT	the
sustainance	NN	sustainance
of	IN	of
Palestinian	JJ	Palestinian
life	NN	life
at	IN	at
the	DT	the
present	JJ	present
moment	NN	moment
they	PP	they
know	VVP	know
the	DT	the
views	NNS	view
of	IN	of
the	DT	the
organs	NNS	organ
of	IN	of
the	DT	the
United	NP	United
Nations	NPS	Nations
about	IN	about
the	DT	the
consequences	NNS	consequence
of	IN	of
a	DT	a
milit	JJ	milit
military	JJ	military
attack	NN	attack
on	IN	on
Raa	NP	Raa
they	PP	they
know	VVP	know
what	WP	what
this	DT	this
court	NN	court
has	VHZ	have
ordered	VVN	order
on	IN	on
each	DT	each
of	IN	of
the	DT	the
three	CD	three
occasions	NNS	occasion
I	PP	I
have	VHP	have
reference	NN	reference
yet	CC	yet
Israel's	NN	Israel's
leaders	NNS	leader
have	VHP	have
continued	VVN	continue
to	TO	to
incite	VV	incite
genocide	NN	genocide
and	CC	and
to	TO	to
express	VV	express
their	PP$	their
own	JJ	own
genocidal	JJ	genocidal
intent	NN	intent
in	IN	in
doing	VVG	do
so	RB	so
not	RB	not
only	RB	only
has	VHZ	have
Israel	NP	Israel
ignored	VVD	ignore
its	PP$	its
obligations	NNS	obligation
as	IN	as
a	DT	a
state	NN	state
party	NN	party
to	TO	to
the	DT	the
genocide	NN	genocide
convention	NN	convention
it	PP	it
has	VHZ	have
also	RB	also
treated	VVN	treat
this	DT	this
court	NN	court
with	IN	with
contempt	NN	contempt
and	CC	and
threatened	VVD	threaten
the	DT	the
rule	NN	rule
of	IN	of
law	NN	law
let	VVP	let
me	PP	me
demonstrate	VVP	demonstrate
this	DT	this
members	NNS	member
of	IN	of
the	DT	the
Israeli	JJ	Israeli
ministerial	JJ	ministerial
committee	NN	committee
on	IN	on
National	NP	National
Security	NP	Security
Affairs	NPS	Affairs
and	CC	and
the	DT	the
war	NN	war
cabinet	NN	cabinet
have	VHP	have
simply	RB	simply
continued	VVN	continue
with	IN	with
incitement	NN	incitement
to	TO	to
genocide	NN	genocide
first	RB	first
the	DT	the
Israeli	JJ	Israeli
Prime	NP	Prime
Minister	NP	Minister
Benjamin	NP	Benjamin
Nano	NP	Nano
who	WP	who
is	VBZ	be
a	DT	a
member	NN	member
of	IN	of
the	DT	the
war	NN	war
cabinet	NN	cabinet
and	CC	and
the	DT	the
security	NN	security
cabinet	NN	cabinet
has	VHZ	have
gone	VVN	go
beyond	IN	beyond
any	DT	any
reference	NN	reference
to	TO	to
Hamas	VV	Hamas
alone	RB	alone
instead	RB	instead
he	PP	he
has	VHZ	have
described	VVN	describe
Israel's	NP	Israel's
AIMS	VVZ	aim
in	IN	in
the	DT	the
military	JJ	military
assault	NN	assault
as	IN	as
being	VBG	be
to	TO	to
ensure	VV	ensure
that	IN/that	that
Gaza	NP	Gaza
will	MD	will
never	RB	never
again	RB	again
constitute	VV	constitute
a	DT	a
threat	NN	threat
to	TO	to
Israel	NP	Israel
he	PP	he
describes	VVZ	describe
Israel's	NP	Israel's
objective	NN	objective
as	IN	as
being	VBG	be
to	TO	to
achieve	VV	achieve
total	JJ	total
victory	NN	victory
underscoring	VVG	underscore
that	IN/that	that
no	DT	no
force	NN	force
in	IN	in
the	DT	the
world	NN	world
will	MD	will
stop	VV	stop
us	PP	us
we	PP	we
will	MD	will
stand	VV	stand
alone	RB	alone
emphasizing	VVG	emphasize
that	IN/that	that
Israel	NP	Israel
will	MD	will
fight	VV	fight
will	MD	will
fight	VV	fight
with	IN	with
this	DT	this
fingernails	NNS	fingernail
second	JJ	second
the	DT	the
Israeli	NP	Israeli
Minister	NP	Minister
of	IN	of
Defense	NP	Defense
yav	NP	yav
Galant	NP	Galant
a	DT	a
member	NN	member
of	IN	of
both	CC	both
the	DT	the
war	NN	war
cabinet	NN	cabinet
and	CC	and
the	DT	the
security	NN	security
cabinet	NN	cabinet
has	VHZ	have
made	VVN	make
it	PP	it
clear	JJ	clear
that	IN/that	that
Israel	NP	Israel
is	VBZ	be
taking	VVG	take
apart	RP	apart
neighborhood	NN	neighborhood
after	IN	after
neighborhood	NN	neighborhood
and	CC	and
will	MD	will
reach	VV	reach
every	DT	every
location	NN	location
in	IN	in
Gaza	NP	Gaza
third	NN	third
the	DT	the
isra	NN	isra
Israeli	JJ	Israeli
minister	NN	minister
of	IN	of
finance	NN	finance
bezalel	NN	bezalel
smotri	NNS	smotri
a	DT	a
member	NN	member
of	IN	of
the	DT	the
security	NN	security
cabinet	NN	cabinet
has	VHZ	have
asserted	VVN	assert
in	IN	in
terms	NNS	term
there	EX	there
are	VBP	be
no	DT	no
half	NN	half
measures	VVZ	measure
Rafa	NP	Rafa
day	NN	day
albala	NN	albala
nerat	NN	nerat
total	JJ	total
inhalation	NN	inhalation
he	PP	he
goes	VVZ	go
on	RP	on
to	TO	to
say	VV	say
we	PP	we
are	VBP	be
negotiating	VVG	negotiate
with	IN	with
the	DT	the
ones	NNS	one
that	WDT	that
should	MD	should
not	RB	not
have	VH	have
existed	VVN	exist
for	IN	for
a	DT	a
long	JJ	long
time	NN	time
for	IN	for
Israeli	JJ	Israeli
members	NNS	member
of	IN	of
cabinet	NN	cabinet
it	PP	it
is	VBZ	be
as	RB	as
if	IN	if
there	EX	there
is	VBZ	be
no	DT	no
court	NN	court
order	NN	order
which	WDT	which
binds	VVZ	bind
them	PP	them
they	PP	they
are	VBP	be
not	RB	not
the	DT	the
only	JJ	only
ones	NNS	one
regrettably	RB	regrettably
in	IN	in
an	DT	an
interview	NN	interview
broadcast	NN	broadcast
on	IN	on
Israeli	JJ	Israeli
television	NN	television
on	IN	on
3	CD	@card@
May	NP	May
2024	CD	@card@
the	DT	the
vice	JJ	vice
chair	NN	chair
of	IN	of
the	DT	the
international	JJ	international
arm	NN	arm
of	IN	of
the	DT	the
liquid	JJ	liquid
party	NN	party
the	DT	the
party	NN	party
to	TO	to
who	WP	who
to	TO	to
which	WDT	which
the	DT	the
Israeli	JJ	Israeli
Prime	NP	Prime
Minister	NP	Minister
belongs	VVZ	belong
stated	JJ	stated
I	PP	I
think	VVP	think
we	PP	we
needed	VVD	need
to	TO	to
invade	VV	invade
Rafa	NP	Rafa
yesterday	NN	yesterday
to	TO	to
go	VV	go
in	RP	in
and	CC	and
to	TO	to
get	VV	get
them	PP	them
they	PP	they
are	VBP	be
no	RB	no
uninvolved	JJ	uninvolved
we	PP	we
need	VVP	need
to	TO	to
go	VV	go
in	RP	in
and	CC	and
kill	VV	kill
and	CC	and
kill	VV	kill
and	CC	and
kill	VV	kill
we	PP	we
need	VVP	need
to	TO	to
kill	VV	kill
them	PP	them
before	IN	before
they	PP	they
kill	VVP	kill
us	PP	us
taking	VVG	take
their	PP$	their
CU	NP	CU
from	IN	from
the	DT	the
politicians	NNS	politician
the	DT	the
Israeli	JJ	Israeli
Army	NP	Army
officials	NNS	official
have	VHP	have
followed	VVN	follow
suit	NN	suit
in	IN	in
entrenching	VVG	entrench
the	DT	the
incitement	NN	incitement
to	TO	to
genocide	NN	genocide
and	CC	and
showing	VVG	show
their	PP$	their
contempt	NN	contempt
for	IN	for
court	NN	court
the	DT	the
Israeli	JJ	Israeli
Army	NP	Army
Chief	NP	Chief
of	IN	of
Staff	NP	Staff
leftenant	NP	leftenant
General	NP	General
HEI	NP	HEI
halevi	NP	halevi
stated	VVD	state
following	VVG	follow
the	DT	the
Israeli	JJ	Israeli
Army	NP	Army
Siege	NN	siege
and	CC	and
destruction	NN	destruction
of	IN	of
alifa	NP	alifa
Hospital	NP	Hospital
in	IN	in
March	NP	March
2024	CD	@card@
here	RB	here
is	VBZ	be
the	DT	the
realization	NN	realization
of	IN	of
an	DT	an
impressive	JJ	impressive
strategy	NN	strategy
there	EX	there
is	VBZ	be
a	DT	a
very	RB	very
very	RB	very
important	JJ	important
message	NN	message
here	RB	here
a	DT	a
hospital	NN	hospital
is	VBZ	be
not	RB	not
a	DT	a
safe	JJ	safe
place	NN	place
he	PP	he
described	VVD	describe
the	DT	the
operation	NN	operation
as	IN	as
a	DT	a
very	RB	very
high	JJ	high
achievement	NN	achievement
that	WDT	that
is	VBZ	be
notwithstanding	IN	notwithstanding
eyewitness	NN	eyewitness
reports	NNS	report
of	IN	of
hundreds	NNS	hundred
of	IN	of
civilians	NNS	civilian
having	VHG	have
been	VBN	be
killed	VVN	kill
by	IN	by
Israeli	JJ	Israeli
troops	NNS	troop
in	IN	in
the	DT	the
hospital	NN	hospital
including	VVG	include
patients	NNS	patient
shot	VVD	shoot
dead	JJ	dead
in	IN	in
their	PP$	their
hospital	NN	hospital
beds	VVZ	bed
M	NP	M
Graves	NP	Graves
and	CC	and
hundreds	NNS	hundred
of	IN	of
Palestinian	JJ	Palestinian
bodies	NNS	body
were	VBD	be
found	VVN	find
following	VVG	follow
the	DT	the
withrawal	NN	withrawal
of	IN	of
of	IN	of
the	DT	the
Israeli	JJ	Israeli
Army	NN	army
from	IN	from
alifa	NN	alifa
hospital	NN	hospital
including	VVG	include
bodies	NNS	body
with	IN	with
canulas	NNS	canula
in	IN	in
their	PP$	their
arms	NNS	arm
some	DT	some
with	IN	with
their	PP$	their
limbs	NNS	limb
tied	VVD	tie
Brigadier	NN	Brigadier
General	NP	General
David	NP	David
B	NP	B
Khalifa	NP	Khalifa
commander	NN	commander
of	IN	of
the	DT	the
36th	JJ	36th
armed	JJ	armed
division	NN	division
of	IN	of
the	DT	the
Israeli	NP	Israeli
Army	NP	Army
issued	VVD	issue
a	DT	a
letter	NN	letter
to	TO	to
Israeli	JJ	Israeli
soldiers	NNS	soldier
about	RB	about
to	TO	to
deploy	VV	deploy
in	IN	in
Gaza	NP	Gaza
exalting	VVG	exalt
them	PP	them
to	TO	to
continue	VV	continue
the	DT	the
killing	NN	killing
of	IN	of
Palestinians	NPS	Palestinians
what	WP	what
has	VHZ	have
been	VBN	be
will	MD	will
be	VB	be
no	DT	no
more	RBR	more
we	PP	we
shall	MD	shall
go	VV	go
out	RP	out
to	TO	to
it	PP	it
in	IN	in
war	NN	war
we	PP	we
shall	MD	shall
pulverize	VV	pulverize
every	DT	every
aast	NN	aast
plot	NN	plot
of	IN	of
land	NN	land
from	IN	from
which	WDT	which
it	PP	it
came	VVD	come
we	PP	we
shall	MD	shall
destroy	VV	destroy
it	PP	it
in	IN	in
the	DT	the
memory	NN	memory
of	IN	of
it	PP	it
Brigadier	NN	Brigadier
Khalifa	NP	Khalifa
has	VHZ	have
faced	VVN	face
no	DT	no
investigations	NNS	investigation
nor	CC	nor
has	VHZ	have
he	PP	he
been	VBN	be
relieved	VVN	relieve
of	IN	of
his	PP$	his
command	NN	command
this	DT	this
is	VBZ	be
despite	IN	despite
the	DT	the
explicit	JJ	explicit
order	NN	order
of	IN	of
this	DT	this
court	NN	court
for	IN	for
investigations	NNS	investigation
into	IN	into
cases	NNS	case
of	IN	of
incitement	NN	incitement
to	TO	to
genocide	NN	genocide
briad	NN	briad
KH	NP	KH
was	VBD	be
in	IN	in
fact	NN	fact
promoted	VVN	promote
to	TO	to
the	DT	the
rank	NN	rank
of	IN	of
major	JJ	major
and	CC	and
the	DT	the
head	NN	head
of	IN	of
the	DT	the
Israeli	NP	Israeli
Army	NP	Army
personnal	JJ	personnal
division	NN	division
similarly	RB	similarly
when	WRB	when
130	CD	@card@
senior	JJ	senior
officers	NNS	officer
in	IN	in
is	VBZ	be
in	IN	in
the	DT	the
Israeli	NP	Israeli
Army	NP	Army
penned	VVD	pen
a	DT	a
letter	NN	letter
calling	VVG	call
on	IN	on
Israel's	NP	Israel's
war	NN	war
cabinet	NN	cabinet
to	TO	to
not	RB	not
allow	VV	allow
humanitarian	JJ	humanitarian
suppliers	NNS	supplier
supplies	NNS	supply
and	CC	and
the	DT	the
operation	NN	operation
of	IN	of
hospitals	NNS	hospital
in	IN	in
Gaza	NP	Gaza
they	PP	they
were	VBD	be
not	RB	not
charged	VVN	charge
with	IN	with
incitement	NN	incitement
or	CC	or
prosecuted	VVD	prosecute
one	CD	one
of	IN	of
the	DT	the
officers	NNS	officer
would	MD	would
later	RBR	later
be	VB	be
named	VVN	name
as	IN	as
involved	VVN	involve
in	IN	in
the	DT	the
killing	NN	killing
of	IN	of
world	NN	world
Central	JJ	central
kitchen	NN	kitchen
workers	NNS	worker
genocidal	JJ	genocidal
rhetoric	NN	rhetoric
is	VBZ	be
not	RB	not
punished	VVN	punish
but	CC	but
rewarded	VVN	reward
by	IN	by
the	DT	the
Israeli	JJ	Israeli
government	NN	government
on	IN	on
6th	JJ	6th
March	NP	March
2024	CD	@card@
reservist	NN	reservist
first	JJ	first
sergeant	NN	sergeant
Yashin	NP	Yashin
a	DT	a
veteran	NN	veteran
from	IN	from
the	DT	the
April	NP	April
1948	CD	@card@
de	NP	de
Yasin	NP	Yasin
Massacre	NN	massacre
of	IN	of
at	IN	at
least	JJS	least
250	CD	@card@
Palestinians	NNS	Palestinian
was	VBD	be
rewarded	VVN	reward
with	IN	with
a	DT	a
certificate	NN	certificate
of	IN	of
thanks	NNS	thanks
and	CC	and
commemoration	NN	commemoration
by	IN	by
the	DT	the
Israeli	JJ	Israeli
president	NN	president
for	IN	for
his	PP$	his
motivational	JJ	motivational
speeches	NNS	speech
he	PP	he
gave	VVD	give
to	TO	to
Israeli	JJ	Israeli
soldiers	NNS	soldier
as	IN	as
they	PP	they
prepared	VVD	prepare
for	IN	for
the	DT	the
ground	NN	ground
invasion	NN	invasion
of	IN	of
Gaza	NP	Gaza
in	IN	in
October	NP	October
2023	CD	@card@
in	IN	in
at	IN	at
least	JJS	least
one	CD	one
of	IN	of
those	DT	those
Spees	NP	Spees
he	PP	he
had	VHD	have
said	VVN	say
he	PP	he
raised	VVD	raise
the	DT	the
memory	NN	memory
of	IN	of
them	PP	them
he	PP	he
raised	VVD	raise
them	PP	them
their	PP$	their
families	NNS	family
mothers	NNS	mother
and	CC	and
children	NNS	child
these	DT	these
animals	NNS	animal
can	MD	can
no	RB	no
longer	RBR	longer
live	JJ	live
in	IN	in
his	PP$	his
speech	NN	speech
at	IN	at
the	DT	the
award	NN	award
ceremony	NN	ceremony
Israeli	JJ	Israeli
president	NN	president
hok	NNS	hok
told	VVD	tell
the	DT	the
I	CD	@card@
reservists	NNS	reservist
including	VVG	include
Ezra	NP	Ezra
yakin	NN	yakin
that	IN/that	that
you	PP	you
have	VHP	have
been	VBN	be
a	DT	a
tremendous	JJ	tremendous
personal	JJ	personal
example	NN	example
for	IN	for
generations	NNS	generation
of	IN	of
Israel	NP	Israel
citizens	NNS	citizen
and	CC	and
the	DT	the
whole	JJ	whole
world	NN	world
and	CC	and
I	PP	I
want	VVP	want
to	TO	to
on	IN	on
behalf	NN	behalf
of	IN	of
all	PDT	all
the	DT	the
Israeli	JJ	Israeli
people	NNS	people
to	TO	to
say	VV	say
to	TO	to
you	PP	you
thank	VVP	thank
you	PP	you
in	IN	in
their	PP$	their
destruction	NN	destruction
of	IN	of
Rafa	NP	Rafa
Israeli	NP	Israeli
soldiers	NNS	soldier
deployed	VVD	deploy
to	TO	to
Gaza	NP	Gaza
continue	VV	continue
to	TO	to
invoke	VV	invoke
the	DT	the
prime	JJ	prime
minister's	NN	minister's
speeches	NNS	speech
which	WDT	which
are	VBP	be
themselves	PP	themselves
genocidal	JJ	genocidal
in	IN	in
case	NN	case
what	WP	what
I've	NP	I've
said	VVD	say
is	VBZ	be
not	RB	not
clear	JJ	clear
enough	RB	enough
let	VV	let
us	PP	us
hear	VV	hear
them	PP	them
in	IN	in
their	PP$	their
own	JJ	own
words	NNS	word
[Laughter]	NN	[Laughter]
the	DT	the
destruction	NN	destruction
of	IN	of
Gaza	NP	Gaza
and	CC	and
Palestinian	JJ	Palestinian
life	NN	life
is	VBZ	be
understood	VVN	understand
by	IN	by
commanders	NNS	commander
and	CC	and
soldiers	NNS	soldier
as	IN	as
the	DT	the
video	NN	video
shows	VVZ	show
an	DT	an
Israeli	JJ	Israeli
soldier	NN	soldier
from	IN	from
the	DT	the
92	CD	@card@
three	CD	three
Battalion	NN	battalion
commented	VVD	comment
as	RB	as
follows	VVZ	follow
on	IN	on
photographs	NNS	photograph
and	CC	and
footage	NN	footage
he	PP	he
posted	VVD	post
online	JJ	online
of	IN	of
Palestinian	JJ	Palestinian
homes	NNS	home
and	CC	and
neighborhoods	NNS	neighborhood
in	IN	in
can	NN	can
Unis	NNS	uni
completely	RB	completely
destroyed	VVN	destroy
by	IN	by
the	DT	the
Israeli	NP	Israeli
Army	NP	Army
this	DT	this
year	NN	year
we	PP	we
were	VBD	be
honored	VVN	honor
to	TO	to
fulfill	VV	fulfill
the	DT	the
command	NN	command
of	IN	of
the	DT	the
annihilation	NN	annihilation
of	IN	of
amalec	NN	amalec
and	CC	and
may	MD	may
we	PP	we
finish	VV	finish
the	DT	the
job	NN	job
such	JJ	such
language	NN	language
continues	VVZ	continue
to	TO	to
be	VB	be
widespread	JJ	widespread
alongside	IN	alongside
calls	NNS	call
by	IN	by
Israeli	JJ	Israeli
soldiers	NNS	soldier
on	IN	on
the	DT	the
ground	NN	ground
to	TO	to
conquer	VV	conquer
Gaza	NP	Gaza
to	TO	to
flatten	VV	flatten
Gaza	NP	Gaza
to	TO	to
erase	VV	erase
Gaza	NP	Gaza
to	TO	to
destroy	VV	destroy
Gaza	NP	Gaza
and	CC	and
after	IN	after
that	DT	that
ramala	NN	ramala
also	RB	also
Israeli	JJ	Israeli
soldiers	NNS	soldier
serving	VVG	serve
in	IN	in
Gaza	NP	Gaza
continue	VVP	continue
to	TO	to
openly	RB	openly
call	VV	call
for	IN	for
the	DT	the
deaths	NNS	death
to	TO	to
Arabs	NNS	Arab
declaring	VVG	declare
may	MD	may
you	PP	you
burn	VV	burn
alive	JJ	alive
that	IN/that	that
Gaza	NP	Gaza
is	VBZ	be
burning	VVG	burn
that	IN/that	that
we	PP	we
will	MD	will
burn	VV	burn
your	PP$	your
mother	NN	mother
and	CC	and
that	IN/that	that
all	DT	all
of	IN	of
saaya	NP	saaya
will	MD	will
burn	VV	burn
in	IN	in
flames	NNS	flame
the	DT	the
aims	NNS	aim
of	IN	of
Israel	NP	Israel
is	VBZ	be
to	TO	to
do	VV	do
no	RB	no
less	JJR	less
than	IN	than
what	WP	what
its	PP$	its
own	JJ	own
Minister	NP	Minister
of	IN	of
Finance	NP	Finance
has	VHZ	have
stated	VVN	state
that	DT	that
is	VBZ	be
to	TO	to
ensure	VV	ensure
the	DT	the
total	JJ	total
annihilation	NN	annihilation
