<video_id>OOwIfWVdw-8</video_id>	NP	<video_id>OOwIfWVdw-8</video_id>
month	NN	month
on	IN	on
a	DT	a
school	NN	school
users	NNS	user
of	IN	of
Refuge	NP	Refuge
according	VVG	accord
to	TO	to
the	DT	the
same	JJ	same
Source	NN	source
attacks	NNS	attack
on	IN	on
schools	NNS	school
universities	NNS	university
teachers	NNS	teacher
and	CC	and
students	NNS	student
are	VBP	be
on	IN	on
the	DT	the
increased	VVD	increase
we	PP	we
heard	VVD	hear
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
more	JJR	more
than	IN	than
half	PDT	half
a	DT	a
million	CD	million
children	NNS	child
have	VHP	have
not	RB	not
been	VBN	be
to	TO	to
school	NN	school
since	IN	since
the	DT	the
7th	JJ	7th
of	IN	of
October	NP	October
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
prohibits	VVZ	prohibit
including	VVG	include
armed	JJ	armed
groups	NNS	group
such	JJ	such
as	IN	as
H	NP	H
using	VVG	use
civilians	NNS	civilian
to	TO	to
protect	VV	protect
a	DT	a
military	JJ	military
objective	NN	objective
from	IN	from
Attack	NP	Attack
even	RB	even
when	WRB	when
this	DT	this
rule	NN	rule
is	VBZ	be
violated	VVN	violate
this	DT	this
is	VBZ	be
in	IN	in
this	DT	this
in	IN	in
no	DT	no
way	NN	way
suspends	VVZ	suspend
Israel's	NP	Israel's
obligation	NN	obligation
to	TO	to
comply	VV	comply
strictly	RB	strictly
with	IN	with
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
in	IN	in
the	DT	the
conduct	NN	conduct
of	IN	of
hostilities	NNS	hostility
this	DT	this
includes	VVZ	include
the	DT	the
principles	NNS	principle
of	IN	of
Distinction	NN	distinction
precaution	NN	precaution
and	CC	and
proportionality	NN	proportionality
is	VBZ	be
occupying	VVG	occupy
power	NN	power
is	VBZ	be
obliged	VVN	oblige
to	TO	to
provide	VV	provide
the	DT	the
population	NN	population
with	IN	with
basic	JJ	basic
humanitarian	JJ	humanitarian
needs	NNS	need
including	VVG	include
safe	JJ	safe
shelter	NN	shelter
president	NN	president
75	CD	@card@
years	NNS	year
ago	RB	ago
yesterday	RB	yesterday
the	DT	the
Geneva	NP	Geneva
conventions	NNS	convention
came	VVD	come
into	IN	into
being	VBG	be
by	IN	by
adting	VVG	adting
these	DT	these
conventions	NNS	convention
member	NN	member
states	NNS	state
committed	VVD	commit
themselves	PP	themselves
to	TO	to
preserving	VVG	preserve
Humanity	NN	humanity
even	RB	even
in	IN	in
times	NNS	time
of	IN	of
War	NP	War
these	DT	these
commitments	NNS	commitment
must	MD	must
be	VB	be
implemented	VVN	implement
as	IN	as
a	DT	a
matter	NN	matter
matter	NN	matter
of	IN	of
urgency	NN	urgency
by	IN	by
all	DT	all
parties	NNS	party
to	TO	to
the	DT	the
conflict	NN	conflict
and	CC	and
that	DT	that
is	VBZ	be
not	RB	not
the	DT	the
case	NN	case
today	NN	today
part	NN	part
must	MD	must
respect	VV	respect
international	JJ	international
law	NN	law
and	CC	and
help	VV	help
to	TO	to
alleviate	VV	alleviate
the	DT	the
suffering	NN	suffering
of	IN	of
civilians	NNS	civilian
humanarian	JJ	humanarian
situation	NN	situation
in	IN	in
Gaza	NP	Gaza
remains	VVZ	remain
unbearable	JJ	unbearable
in	IN	in
addition	NN	addition
to	TO	to
the	DT	the
risk	NN	risk
of	IN	of
dying	VVG	die
as	IN	as
a	DT	a
result	NN	result
of	IN	of
the	DT	the
fighting	NN	fighting
there	EX	there
is	VBZ	be
multiple	JJ	multiple
displacements	NNS	displacement
L	NN	L
of	IN	of
shelter	NN	shelter
disease	NN	disease
and	CC	and
famine	NN	famine
the	DT	the
Resurgence	NN	resurgence
of	IN	of
polio	NN	polio
shows	VVZ	show
the	DT	the
scale	NN	scale
of	IN	of
disaster	NN	disaster
polio	NN	polio
is	VBZ	be
incurable	JJ	incurable
PR	NP	PR
is	VBZ	be
the	DT	the
only	JJ	only
solution	NN	solution
the	DT	the
vaccination	NN	vaccination
campaign	NN	campaign
by	IN	by
the	DT	the
United	NP	United
Partners	NPS	Partners
must	MD	must
be	VB	be
made	VVN	make
possible	JJ	possible
without	IN	without
delay	NN	delay
to	TO	to
avoid	VV	avoid
another	DT	another
perfectly	RB	perfectly
avoidable	JJ	avoidable
disaster	NN	disaster
continues	VVZ	continue
to	TO	to
take	VV	take
holds	VVZ	hold
at	IN	at
the	DT	the
use	NN	use
of	IN	of
starvation	NN	starvation
as	IN	as
a	DT	a
method	NN	method
of	IN	of
warfare	NN	warfare
against	IN	against
the	DT	the
civilian	JJ	civilian
population	NN	population
is	VBZ	be
prohibited	VVN	prohibit
and	CC	and
constitutes	VVZ	constitute
a	DT	a
war	NN	war
crime	NN	crime
under	IN	under
the	DT	the
Rome	NP	Rome
stat	NN	stat
the	DT	the
immediate	JJ	immediate
Saed	NP	Saed
delivery	NN	delivery
of	IN	of
humanitarian	JJ	humanitarian
Aid	NN	aid
to	TO	to
all	DT	all
civilians	NNS	civilian
in	IN	in
need	NN	need
throughout	IN	throughout
the	DT	the
must	MD	must
finally	RB	finally
be	VB	be
guaranteed	VVN	guarantee
the	DT	the
recent	JJ	recent
remarks	NNS	remark
by	IN	by
the	DT	the
Israeli	NP	Israeli
Finance	NP	Finance
Minister	NP	Minister
are	VBP	be
unaccept	JJ	unaccept
we	PP	we
expect	VVP	expect
the	DT	the
Israeli	JJ	Israeli
government	NN	government
to	TO	to
respect	VV	respect
obligations	NNS	obligation
under	IN	under
International	NP	International
humanitarian	JJ	humanitarian
La	NP	La
president	NN	president
swiland	NN	swiland
demands	VVZ	demand
the	DT	the
full	JJ	full
implementation	NN	implementation
of	IN	of
the	DT	the
resolutions	NNS	resolution
of	IN	of
this	DT	this
Council	NN	council
in	IN	in
particular	JJ	particular
resolutions	NNS	resolution
26	CD	@card@
272	CD	@card@
2720	CD	@card@
2728	CD	@card@
and	CC	and
2735	CD	@card@
as	RB	as
well	RB	well
as	IN	as
provisional	JJ	provisional
measures	NNS	measure
of	IN	of
international	JJ	international
court	NN	court
of	IN	of
justice	NN	justice
the	DT	the
war	NN	war
and	CC	and
suffering	NN	suffering
in	IN	in
Gaza	NP	Gaza
must	MD	must
end	VV	end
and	CC	and
all	DT	all
hostages	NNS	hostage
must	MD	must
be	VB	be
REM	NP	Rem
released	VVN	release
immediately	RB	immediately
unconditionally	RB	unconditionally
calls	VVZ	call
on	IN	on
all	RB	all
to	TO	to
engage	VV	engage
in	IN	in
good	JJ	good
faith	NN	faith
in	IN	in
ceasefire	NN	ceasefire
TS	NP	TS
under	IN	under
the	DT	the
ages	NNS	age
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
Qatar	NP	Qatar
and	CC	and
Egypt	NP	Egypt
ceas	NNS	ceas
fire	NN	fire
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
also	RB	also
cral	JJ	cral
to	TO	to
Regional	JJ	regional
deescalation	NN	deescalation
the	DT	the
solution	NN	solution
of	IN	of
democ	NN	democ
stat	NN	stat
is	VBZ	be
and	CC	and
palestin	NN	palestin
of	IN	of
which	WDT	which
Gaza	NP	Gaza
is	VBZ	be
integral	JJ	integral
part	NN	part
living	VVG	live
side	NN	side
by	IN	by
side	NN	side
in	IN	in
peace	NN	peace
within	IN	within
secure	JJ	secure
and	CC	and
recognized	VVN	recognize
borders	NNS	border
remains	VVZ	remain
essential	JJ	essential
for	IN	for
peace	NN	peace
the	DT	the
only	RB	only
conceivable	JJ	conceivable
political	JJ	political
Horizon	NN	horizon
for	IN	for
guaranteeing	VVG	guarantee
the	DT	the
security	NN	security
and	CC	and
dignity	NN	dignity
of	IN	of
the	DT	the
people	NNS	people
in	IN	in
the	DT	the
region	NN	region
so	IN	so
schools	NNS	school
become	VVP	become
what	WP	what
they	PP	they
should	MD	should
become	VV	become
once	RB	once
again	RB	again
what	WP	what
they	PP	they
should	MD	should
be	VB	be
a	DT	a
place	NN	place
of	IN	of
learning	VVG	learn
and	CC	and
hope	NN	hope
for	IN	for
a	DT	a
future	NN	future
of	IN	of
Peace	NP	Peace
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
I	PP	I
thank	VVP	thank
the	DT	the
representative	NN	representative
of	IN	of
Switzerland	NP	Switzerland
for	IN	for
their	PP$	their
statement	NN	statement
I	PP	I
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
representative	NN	representative
of	IN	of
France	NP	France
Carlo	NP	Carlo
and	CC	and
for	IN	for
their	PP$	their
briefings	NNS	briefing
Gaza	NP	Gaza
as	RB	as
expressed	VVD	express
on	IN	on
a	DT	a
number	NN	number
of	IN	of
occasions	NNS	occasion
the	DT	the
president	NN	president
of	IN	of
the	DT	the
Republic	NP	Republic
u	NN	u
m	NN	m
the	DT	the
war	NN	war
must	MD	must
come	VV	come
to	TO	to
an	DT	an
end	NN	end
for	IN	for
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
for	IN	for
the	DT	the
hostages	NNS	hostage
for	IN	for
the	DT	the
region	NN	region
stability	NN	stability
which	WDT	which
is	VBZ	be
still	RB	still
in	IN	in
play	NN	play
in	IN	in
this	DT	this
context	NN	context
France	NP	France
most	RBS	most
firmly	RB	firmly
condemn	VV	condemn
the	DT	the
Israeli	JJ	Israeli
strikes	NNS	strike
on	IN	on
98	NP	@card@
AUST	NP	Aust
which	WDT	which
targeted	VVD	target
the	DT	the
school	NN	school
in	IN	in
the	DT	the
town	NN	town
of	IN	of
Gaza	NP	Gaza
and	CC	and
addresses	VVZ	address
condolences	NNS	condolence
close	VV	close
victims	NNS	victim
and	CC	and
stands	NNS	stand
in	IN	in
solidary	JJ	solidary
thought	NN	thought
for	IN	for
some	DT	some
weeks	NNS	week
schools	NNS	school
have	VHP	have
been	VBN	be
bombed	VVN	bomb
where	WRB	where
hundreds	NNS	hundred
of	IN	of
people	NNS	people
were	VBD	be
displaced	VVN	displace
and	CC	and
seeking	VVG	seek
Refuge	NP	Refuge
an	DT	an
unacceptable	JJ	unacceptable
number	NN	number
of	IN	of
these	DT	these
attacks	NNS	attack
against	IN	against
the	DT	the
civilian	JJ	civilian
infastructure	NN	infastructure
must	MD	must
stop	VV	stop
and	CC	and
France	NP	France
recalls	VVZ	recall
the	DT	the
urgency	NN	urgency
of	IN	of
respecting	VVG	respect
humanitarian	JJ	humanitarian
law	NN	law
in	IN	in
this	DT	this
regard	NN	regard
and	CC	and
France	NP	France
would	MD	would
also	RB	also
underscore	VV	underscore
the	DT	the
urgency	NN	urgency
of	IN	of
a	DT	a
ceasefire	NN	ceasefire
immediately	RB	immediately
and	CC	and
permanently	RB	permanently
in	IN	in
Gaz	NP	Gaz
in	IN	in
order	NN	order
to	TO	to
put	VV	put
an	DT	an
end	NN	end
to	TO	to
the	DT	the
suffering	NN	suffering
of	IN	of
the	DT	the
civilian	JJ	civilian
population	NN	population
and	CC	and
to	TO	to
bring	VV	bring
about	RB	about
massive	JJ	massive
and	CC	and
unated	JJ	unated
delivery	NN	delivery
of	IN	of
humanitarian	JJ	humanitarian
systems	NNS	system
which	WDT	which
is	VBZ	be
absolutely	RB	absolutely
necessary	JJ	necessary
for	IN	for
the	DT	the
immense	JJ	immense
needs	NNS	need
of	IN	of
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
and	CC	and
reiterates	VVZ	reiterate
it	PP	it
call	VV	call
for	IN	for
an	DT	an
immediate	JJ	immediate
release	NN	release
when	WRB	when
without	IN	without
conditions	NNS	condition
of	IN	of
all	DT	all
hostages	NNS	hostage
as	RB	as
well	RB	well
as	IN	as
its	PP$	its
condemnations	NNS	condemnation
in	IN	in
the	DT	the
strongest	JJS	strong
terms	NNS	term
of	IN	of
all	DT	all
terrorist	JJ	terrorist
attacks	NNS	attack
committed	VVN	commit
by	IN	by
Hamas	NP	Hamas
and	CC	and
as	RB	as
recall	VV	recall
along	IN	along
the	DT	the
sides	NNS	side
of	IN	of
of	IN	of
the	DT	the
United	NP	United
Kingdom	NP	Kingdom
and	CC	and
Germany	NP	Germany
France	NP	France
supports	VVZ	support
mediation	NN	mediation
efforts	NNS	effort
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
Egypt	NP	Egypt
and	CC	and
calls	NNS	call
for	IN	for
immediate	JJ	immediate
resumption	NN	resumption
of	IN	of
negotiations	NNS	negotiation
which	WDT	which
must	MD	must
be	VB	be
successful	JJ	successful
without	IN	without
any	DT	any
delays	NNS	delay
in	IN	in
France	NP	France
reaffirms	VVZ	reaffirm
the	DT	the
urgency	NN	urgency
of	IN	of
implementing	VVG	implement
a	DT	a
two-state	NN	two-state
solution	NN	solution
the	DT	the
only	JJ	only
way	NN	way
to	TO	to
guarantee	VV	guarantee
stability	NN	stability
and	CC	and
Security	NN	security
in	IN	in
the	DT	the
region	NN	region
given	VVN	give
the	DT	the
urgency	NN	urgency
of	IN	of
a	DT	a
two-state	NN	two-state
solution	NN	solution
that	WDT	that
is	VBZ	be
the	DT	the
only	JJ	only
way	NN	way
to	TO	to
bring	VV	bring
about	IN	about
security	NN	security
and	CC	and
stab	VV	stab
the	DT	the
reg	NN	reg
given	VVN	give
the	DT	the
increase	NN	increase
of	IN	of
tensions	NNS	tension
in	IN	in
the	DT	the
Middle	NP	Middle
East	NP	East
this	DT	this
Council	NP	Council
must	MD	must
do	VV	do
everything	NN	everything
in	IN	in
its	PP$	its
power	NN	power
in	IN	in
order	NN	order
to	TO	to
prevent	VV	prevent
further	RBR	further
Regional	JJ	regional
unrest	NN	unrest
France	NP	France
is	VBZ	be
attached	VVN	attach
to	TO	to
Regional	JJ	regional
stability	NN	stability
and	CC	and
security	NN	security
of	IN	of
its	PP$	its
Partners	NNS	partner
in	IN	in
the	DT	the
region	NN	region
and	CC	and
we	PP	we
have	VHP	have
mobilized	VVN	mobilize
in	IN	in
favor	NN	favor
of	IN	of
a	DT	a
rapid	JJ	rapid
deescalation	NN	deescalation
working	VVG	work
with	IN	with
their	PP$	their
International	NP	International
Partners	NPS	Partners
France	NP	France
expresses	VVZ	express
its	PP$	its
deep	JJ	deep
seated	VVN	seat
concern	NN	concern
with	IN	with
regard	NN	regard
to	TO	to
ongoing	JJ	ongoing
clashes	NNS	clash
along	IN	along
the	DT	the
blue	JJ	blue
line	NN	line
between	IN	between
Israel	NP	Israel
and	CC	and
Lebanon	NP	Lebanon
and	CC	and
reiterates	VVZ	reiterate
its	PP$	its
full	JJ	full
support	NN	support
to	TO	to
unil	NNS	unil
whose	WP$	whose
action	NN	action
is	VBZ	be
key	JJ	key
and	CC	and
th	NN	th
reaffirms	VVZ	reaffirm
his	PP$	his
attachment	NN	attachment
to	TO	to
the	DT	the
security	NN	security
and	CC	and
proposes	VVZ	propose
intends	VVZ	intend
to	TO	to
propose	VV	propose
to	TO	to
this	DT	this
Council	NP	Council
a	DT	a
Dr	NP	Dr
resolution	NN	resolution
to	TO	to
renew	VV	renew
unfill	NN	unfill
mandate	NN	mandate
for	IN	for
another	DT	another
12	CD	@card@
months	NNS	month
we	PP	we
call	VVP	call
upon	IN	upon
all	DT	all
parties	NNS	party
to	TO	to
shoulder	VV	shoulder
the	DT	the
greatest	JJS	great
responsibility	NN	responsibility
and	CC	and
exercise	VV	exercise
the	DT	the
greatest	JJS	great
restraint	NN	restraint
for	IN	for
the	DT	the
region	NN	region
as	IN	as
a	DT	a
whole	NN	whole
to	TO	to
prevent	VV	prevent
any	DT	any
further	JJR	further
flareups	NNS	flareup
Israel	NP	Israel
should	MD	should
refrain	VV	refrain
from	IN	from
any	DT	any
attack	NN	attack
that	WDT	that
might	MD	might
further	RBR	further
exate	VV	exate
Regional	JJ	regional
tensions	NNS	tension
and	CC	and
which	WDT	which
would	MD	would
make	VV	make
it	PP	it
more	RBR	more
difficult	JJ	difficult
to	TO	to
bring	VV	bring
about	IN	about
a	DT	a
ceasefire	NN	ceasefire
and	CC	and
the	DT	the
release	NN	release
of	IN	of
hostages	NNS	hostage
thank	VVP	thank
you	PP	you
I	PP	I
thank	VVP	thank
the	DT	the
representative	NN	representative
of	IN	of
France	NP	France
for	IN	for
their	PP$	their
statement	NN	statement
I	PP	I
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
President	NP	President
and	CC	and
direct	JJ	direct
for	IN	for
their	PP$	their
briefings	NNS	briefing
to	TO	to
the	DT	the
council	NN	council
my	PP$	my
country	NN	country
reiterates	VVZ	reiterate
support	NN	support
for	IN	for
the	DT	the
courageous	JJ	courageous
and	CC	and
sacrificing	VVG	sacrifice
efforts	NNS	effort
of	IN	of
the	DT	the
United	NP	United
Nations	NPS	Nations
and	CC	and
agencies	NNS	agency
in	IN	in
now	RB	now
now	RB	now
more	JJR	more
than	IN	than
10	CD	@card@
months	NNS	month
haveed	JJ	haveed
since	IN	since
the	DT	the
beginning	NN	beginning
of	IN	of
this	DT	this
more	JJR	more
than	IN	than
10	CD	@card@
months	NNS	month
of	IN	of
violence	NN	violence
and	CC	and
desolation	NN	desolation
more	JJR	more
than	IN	than
10	CD	@card@
months	NNS	month
and	CC	and
deadly	JJ	deadly
news	NN	news
and	CC	and
this	DT	this
weekend	NN	weekend
was	VBD	be
no	DT	no
exception	NN	exception
the	DT	the
bombing	NN	bombing
of	IN	of
a	DT	a
school	NN	school
in	IN	in
Gaza	NP	Gaza
has	VHZ	have
once	RB	once
again	RB	again
led	VVN	lead
many	JJ	many
of	IN	of
whom	WP	whom
were	VBD	be
displaced	VVN	displace
several	JJ	several
times	CC	times
SE	FW	se
in	IN	in
vain	JJ	vain
security	NN	security
and	CC	and
protection	NN	protection
theous	JJ	theous
numers	NNS	numers
of	IN	of
deaths	NNS	death
and	CC	and
civilian	JJ	civilian
wounded	NN	wounded
created	VVN	create
by	IN	by
this	DT	this
world	NN	world
make	VV	make
it	PP	it
difficult	JJ	difficult
to	TO	to
disagree	VV	disagree
with	IN	with
those	DT	those
who	WP	who
have	VHP	have
said	VVN	say
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
is	VBZ	be
grappling	VVG	grapple
with	IN	with
colletive	JJ	colletive
punishment	NN	punishment
as	IN	as
stated	VVN	state
by	IN	by
the	DT	the
secretary	NN	secretary
various	JJ	various
world	NN	world
leaders	NNS	leader
more	JJR	more
than	IN	than
110	CD	@card@
hostages	NNS	hostage
continue	VVP	continue
to	TO	to
be	VB	be
under	IN	under
the	DT	the
of	IN	of
H	NP	H
and	CC	and
more	JJR	more
than	IN	than
300	CD	@card@
days	NNS	day
since	IN	since
they	PP	they
have	VHP	have
been	VBN	be
in	IN	in
captivity	NN	captivity
with	IN	with
the	DT	the
which	WDT	which
started	VVD	start
with	IN	with
the	DT	the
unjustifiable	JJ	unjustifiable
attacks	NNS	attack
terrorist	JJ	terrorist
attacks	NNS	attack
of	IN	of
7	CD	@card@
October	NP	October
these	DT	these
attacks	NNS	attack
we	PP	we
should	MD	should
recall	VV	recall
were	VBD	be
the	DT	the
immediate	JJ	immediate
cause	NN	cause
of	IN	of
the	DT	the
current	JJ	current
violence	NN	violence
and	CC	and
we	PP	we
can't	VVD	can't
but	RB	but
condemn	VV	condemn
as	IN	as
my	PP$	my
country	NN	country
does	VVZ	do
once	RB	once
again	RB	again
on	IN	on
this	DT	this
every	DT	every
day	NN	day
that	WDT	that
passes	VVZ	pass
it's	NNS	it's
the	DT	the
civilians	NNS	civilian
who	WP	who
bear	VVP	bear
the	DT	the
brunt	NN	brunt
of	IN	of
the	DT	the
weight	NN	weight
of	IN	of
this	DT	this
conflict	NN	conflict
in	IN	in
the	DT	the
midst	NN	midst
of	IN	of
horror	NN	horror
displ	NN	displ
and	CC	and
unending	JJ	unending
suffering	NN	suffering
as	RB	as
indicated	VVD	indicate
correctly	RB	correctly
by	IN	by
the	DT	the
special	JJ	special
coordinator	NN	coordinator
to	TO	to
every	DT	every
day	NN	day
that	WDT	that
passes	VVZ	pass
also	RB	also
the	DT	the
increasing	VVG	increase
possibility	NN	possibility
of	IN	of
a	DT	a
Reginal	NP	Reginal
conflict	NN	conflict
that	WDT	that
would	MD	would
lead	VV	lead
to	TO	to
death	NN	death
more	JJR	more
suffering	NN	suffering
for	IN	for
the	DT	the
civilian	JJ	civilian
populations	NNS	population
paradoxically	RB	paradoxically
just	RB	just
yesterday	NN	yesterday
we	PP	we
commemorated	VVD	commemorate
75	CD	@card@
years	NNS	year
of	IN	of
the	DT	the
Geneva	NP	Geneva
Convention	NP	Convention
agement	NN	agement
def	NN	def
urgent	JJ	urgent
to	TO	to
have	VH	have
an	DT	an
agreement	NN	agreement
in	IN	in
place	NN	place
that	WDT	that
will	MD	will
make	VV	make
it	PP	it
possible	JJ	possible
to	TO	to
stop	VV	stop
this	DT	this
War	NP	War
release	NN	release
the	DT	the
hostages	NNS	hostage
aliviate	VVP	aliviate
the	DT	the
terrible	JJ	terrible
human	JJ	human
humanitarian	JJ	humanitarian
situation	NN	situation
in	IN	in
Gaza	NP	Gaza
and	CC	and
leave	VV	leave
those	DT	those
who	WP	who
would	MD	would
wish	VV	wish
further	JJR	further
violence	NN	violence
without	IN	without
a	DT	a
pretex	NN	pretex
president	NN	president
on	IN	on
the	DT	the
8th	JJ	8th
of	IN	of
August	NP	August
the	DT	the
leaders	NNS	leader
of	IN	of
Qatar	NP	Qatar
Egypt	NP	Egypt
and	CC	and
the	DT	the
United	NP	United
States	NPS	States
ised	VVD	ised
a	DT	a
join	NN	join
communicate	VV	communicate
whereby	WRB	whereby
they	PP	they
called	VVD	call
on	IN	on
the	DT	the
parties	NNS	party
to	TO	to
resume	VV	resume
the	DT	the
dialogue	NN	dialogue
this	DT	this
Thursday	NP	Thursday
15th	JJ	15th
of	IN	of
August	NP	August
and	CC	and
finalize	VV	finalize
without	IN	without
further	JJR	further
delay	NN	delay
an	DT	an
agreement	NN	agreement
my	PP$	my
country	NN	country
would	MD	would
like	VV	like
to	TO	to
thank	VV	thank
three	CD	three
mediating	VVG	mediate
countries	NNS	country
for	IN	for
their	PP$	their
leadership	NN	leadership
and	CC	and
their	PP$	their
and	CC	and
urges	VVZ	urge
the	DT	the
parties	NNS	party
to	TO	to
accept	VV	accept
this	DT	this
call	NN	call
and	CC	and
take	VV	take
opportunity	NN	opportunity
demonstrate	VV	demonstrate
political	JJ	political
will	NN	will
and	CC	and
good	JJ	good
faith	NN	faith
this	DT	this
is	VBZ	be
the	DT	the
only	JJ	only
way	NN	way
to	TO	to
finally	RB	finally
the	DT	the
negotiations	NNS	negotiation
of	IN	of
an	DT	an
agreement	NN	agreement
and	CC	and
begin	VV	begin
its	PP$	its
implementation	NN	implementation
without	IN	without
further	JJR	further
delay	NN	delay
as	IN	as
requested	VVN	request
by	IN	by
this	DT	this
Council	NN	council
in	IN	in
resolution	NN	resolution
2735	CD	@card@
in	IN	in
the	DT	the
mean	NN	mean
all	RB	all
of	IN	of
the	DT	the
regional	JJ	regional
actors	NNS	actor
that	WDT	that
must	MD	must
exercise	VV	exercise
a	DT	a
maximum	NN	maximum
of	IN	of
restraint	NN	restraint
and	CC	and
avoid	VV	avoid
any	DT	any
action	NN	action
or	CC	or
measure	NN	measure
that	WDT	that
might	MD	might
impact	VV	impact
negotiations	NNS	negotiation
it	PP	it
is	VBZ	be
time	NN	time
already	RB	already
to	TO	to
truly	RB	truly
make	VV	make
a	DT	a
ctive	JJ	ctive
effort	NN	effort
for	IN	for
peace	NN	peace
it	PP	it
is	VBZ	be
time	NN	time
for	IN	for
concrete	JJ	concrete
action	NN	action
and	CC	and
attitudes	NNS	attitude
that	WDT	that
will	MD	will
lead	VV	lead
